date,canton,municipality,start_zone_coordinates_latitude,start_zone_coordinates_longitude,start_zone_elevation,number_dead,number_caught,number_fully_buried
2005-12-18,VS,Bagnes,46.0990753173828,7.26626586914063,2640.0,0,1,0
2005-12-18,GR,Samnaun,46.9869651794434,10.371955871582,2500.0,0,2,1
2005-12-19,GR,Vaz/Obervaz,46.7504196166992,9.51909255981445,2300.0,0,1,0
2005-12-30,GR,Zuoz,46.6221923828125,9.94754123687744,2680.0,1,1,1
2005-12-31,SG,Wildhaus,47.2312469482422,9.39845848083496,1950.0,0,1,0
2005-12-31,OW,Engelberg,46.7877731323242,8.40569019317627,2000.0,0,1,0
2005-12-31,GR,Disentis/Mustér,46.7035827636719,8.79310035705566,2110.0,0,1,0
2005-12-31,VS,Lax,46.4039993286133,8.10508441925049,1920.0,0,3,0
2005-12-31,SG,Wildhaus,47.2335472106934,9.3793888092041,2050.0,0,3,0
2006-01-01,BE,Reichenbach im Kandertal,46.536750793457,7.78864336013794,1990.0,0,1,0
2006-01-01,OW / LU,Giswil / Flühli,46.7937889099121,8.05685615539551,2000.0,0,1,0
2006-01-01,BE,Habkern,46.7395248413086,7.92106771469116,1900.0,0,1,0
2006-01-01,NW,Wolfenschiessen,46.7773818969727,8.41087245941162,2350.0,0,2,0
2006-01-01,VS,Nendaz,46.0964241027832,7.30312585830688,2650.0,0,1,0
2006-01-03,UR,Unterschächen,46.8827972412109,8.82346248626709,2230.0,0,1,0
2006-01-03,VS,Nendaz,46.0917701721191,7.32421255111694,2850.0,1,1,1
2006-01-03,GR,Davos,46.7768898010254,9.77881717681885,2200.0,0,1,0
2006-01-04,VS,Trient,46.0423698425293,6.96985244750977,2000.0,0,2,0
2006-01-05,BE,Diemtigen,46.5269012451172,7.53866720199585,2310.0,0,2,0
2006-01-05,BE,Meiringen,46.6973266601563,8.10988140106201,2440.0,0,2,0
2006-01-05,GR,Bivio,46.4572906494141,9.72255992889404,2600.0,0,1,0
2006-01-05,BE,Hasliberg,46.7524070739746,8.26972007751465,2448.0,0,1,0
2006-01-06,UR,Andermatt,46.5933151245117,8.61186790466309,2880.0,0,1,0
2006-01-06,BE,Diemtigen,46.5157623291016,7.51903533935547,2320.0,0,1,0
2006-01-07,VS,Fully,46.1968231201172,7.09483003616333,2720.0,0,1,0
2006-01-08,VS,Vouvry,46.3522148132324,6.8093318939209,2060.0,0,3,2
2006-01-08,UR,Andermatt,46.5933990478516,8.66361618041992,2120.0,0,1,0
2006-01-08,GR,Davos,46.792610168457,9.7514591217041,2625.0,0,1,0
2006-01-08,VD,Bex,46.2449226379395,7.14976072311401,2710.0,1,2,1
2006-01-08,BE,Saanen,46.455753326416,7.34654808044434,2125.0,0,1,0
2006-01-19,SG,Alt St. Johann,47.1737785339355,9.31032276153564,1530.0,0,1,0
2006-01-19,OW,Engelberg,46.7831840515137,8.4160852432251,2350.0,0,1,1
2006-01-20,GR,Davos,46.7775535583496,9.75068187713623,2420.0,0,1,0
2006-01-20,OW / LU,Giswil / Flühli,46.7934226989746,8.05855464935303,2020.0,1,2,1
2006-01-20,GR,Tschiertschen,46.7746772766113,9.59403228759766,2500.0,0,1,0
2006-01-20,BE,Rüschegg,46.7153129577637,7.43209791183472,1620.0,0,1,0
2006-01-21,SG,Quarten,47.0712547302246,9.23311233520508,2000.0,1,4,1
2006-01-21,BE,Rüschegg,46.702579498291,7.40764808654785,1835.0,1,1,1
2006-01-22,SZ,Muotathal,46.9573249816895,8.66639614105225,1840.0,0,2,0
2006-01-23,GR,Samnaun,46.9655380249023,10.3615789413452,2310.0,0,1,1
2006-01-28,GR,Davos,46.7736167907715,9.84439182281494,2460.0,0,1,0
2006-01-28,GR,Bivio,46.4648170471191,9.64226150512695,1930.0,0,1,0
2006-01-28,GR,Bivio,46.462718963623,9.63905143737793,1980.0,0,2,0
2006-01-29,BE,Diemtigen,46.6046676635742,7.58325290679932,1980.0,0,2,0
2006-01-29,OW,Giswil,46.8027725219727,8.12219905853271,1650.0,0,1,0
2006-01-30,UR,Andermatt,46.6103820800781,8.61452293395996,2660.0,0,1,1
2006-01-30,GR,Riom Parsonz,46.5611457824707,9.53555488586426,2170.0,1,1,1
2006-01-30,UR,Andermatt,46.6014251708984,8.61067390441895,2893.33,0,1,0
2006-01-30,UR,Andermatt,46.610034942627,8.61320972442627,2660.0,0,1,0
2006-01-30,UR,Hospental / Andermatt (?),46.6015586853027,8.59749317169189,2620.0,0,1,0
2006-01-30,VS,Orsières,45.966480255127,7.13742685317993,2220.0,0,3,0
2006-01-31,GR,Falera,46.8512763977051,9.1751651763916,2390.0,0,1,0
2006-02-01,VS,Ferden,46.392635345459,7.74127435684204,1920.0,0,1,1
2006-02-01,UR,Realp,46.5451774597168,8.49314880371094,2380.0,0,1,0
2006-02-04,GR,Disentis/Mustér,46.7005081176758,8.79459285736084,1960.0,0,1,1
2006-02-05,GR,Safien,46.6198997497559,9.25875091552734,2160.0,0,3,0
2006-02-07,TI,Quinto,46.5300102233887,8.7015495300293,2100.0,0,2,0
2006-02-09,SG,Grabs,47.1638526916504,9.33952617645264,2000.0,0,2,0
2006-02-11,UR,Andermatt,46.6195755004883,8.61276435852051,2275.0,0,1,0
2006-02-11,GR,Vals / Hinterrhein (?),46.5265426635742,9.12785530090332,2500.0,0,1,0
2006-02-11,VS,Fully,46.1804237365723,7.11617231369019,2640.0,0,1,0
2006-02-11,GR,Davos,46.8361015319824,9.83122634887695,2200.0,0,2,0
2006-02-11,GR,Avers,46.4311332702637,9.60152244567871,2440.0,0,1,1
2006-02-12,GR,St. Antönien,46.9944496154785,9.82013893127441,2330.0,0,1,0
2006-02-12,GR,St. Antönien-Ascharina,46.9371337890625,9.82403469085693,2230.0,0,2,0
2006-02-12,GR,Tschiertschen,46.7886810302734,9.58633899688721,2310.0,0,1,0
2006-02-12,SZ,Muotathal,46.9570922851563,8.66704750061035,1860.0,0,1,0
2006-02-13,GR,Guarda,46.8000984191895,10.1248435974121,2530.0,0,2,0
2006-02-16,SG,Vilters-Wangs,46.989559173584,9.41461658477783,1900.0,0,1,0
2006-02-16,SO,Balm bei Günsberg,47.2588539123535,7.52726125717163,1330.0,0,1,1
2006-02-17,GR,Medel (Lucmagn),46.6575698852539,8.81912517547607,2020.0,0,1,1
2006-02-17,GR,Davos,46.8333549499512,9.80749988555908,2640.0,0,1,1
2006-02-18,VS,Liddes,45.9700622558594,7.14901781082153,2350.0,0,3,1
2006-02-18,GR,Zweisimmen,46.5101852416992,7.35583686828613,1920.0,0,1,0
2006-02-18,VS,Bagnes,46.0449562072754,7.18892669677734,2180.0,0,1,1
2006-02-18,VS,Nendaz,46.164306640625,7.27745246887207,1940.0,0,1,0
2006-02-19,GR,Klosters-Serneus,46.8625679016113,9.83502864837646,2120.0,0,2,0
2006-02-19,GR,Poschiavo,46.2919387817383,10.0211620330811,2140.0,1,1,1
2006-02-19,VS,Bagnes,46.0981788635254,7.26859617233276,2640.0,0,1,1
2006-02-19,VS,Zermatt,45.9961090087891,7.78970193862915,2820.0,1,1,1
2006-02-20,GR,Silvaplana,46.4381637573242,9.8169116973877,2380.0,0,1,1
2006-02-20,GR,Langwies,46.8526458740234,9.78841018676758,2145.0,0,1,0
2006-02-20,GR,Davos,46.7238960266113,9.86001014709473,2330.0,0,1,0
2006-02-20,GR,Obersaxen,46.7139434814453,9.09546089172363,2060.0,0,1,0
2006-02-20,GR,Davos,46.8039283752441,9.90515899658203,2120.0,0,1,0
2006-02-20,VS,Nax,46.2038993835449,7.49732780456543,2500.0,0,1,0
2006-02-20,GR,Disentis/Mustér,46.7116737365723,8.80814933776855,2110.0,3,4,3
2006-02-21,GR,Klosters-Serneus,46.863452911377,9.81420612335205,2080.0,0,1,0
2006-02-21,VS,Orsières,46.0277061462402,7.19907855987549,2370.0,0,2,0
2006-02-21,VS,Riddes,46.106372833252,7.2738733291626,2650.0,0,1,0
2006-02-21,VS,Orsières,45.9309768676758,7.11499786376953,2060.0,1,1,1
2006-02-21,GR,Surcuolm,46.7554588317871,9.1627836227417,1550.0,0,1,0
2006-02-22,GR,Silvaplana,46.4813995361328,9.74077320098877,2400.0,0,2,0
2006-02-22,GR,Avers,46.456615447998,9.51887989044189,2200.0,0,2,0
2006-02-22,VS,Collombey-Muraz,46.2583084106445,6.88940048217773,2000.0,1,1,1
2006-02-23,VS,Bagnes,46.1161270141602,7.24331665039063,2250.0,0,1,0
2006-02-23,VS,Chalais,46.2174606323242,7.53103637695313,2530.0,0,1,0
2006-02-23,GR,Tavetsch/Tujetsch,46.6485633850098,8.78989219665527,2400.0,1,1,1
2006-02-23,GR,Riom Parsonz,46.5880928039551,9.54808616638184,2220.0,0,1,1
2006-02-23,VS,Liddes,45.9794006347656,7.24509477615356,2620.0,0,1,0
2006-02-25,VS,Zermatt,46.0034255981445,7.78032541275024,2360.0,0,1,0
2006-02-25,BE,Hasliberg,46.7492752075195,8.267578125,2300.0,0,1,0
2006-02-25,VS,Zermatt,45.9906806945801,7.80005598068237,3130.0,0,1,0
2006-02-25,GR,S-chanf,46.6277961730957,9.9545955657959,2680.0,0,2,1
2006-02-25,VS,Zermatt,45.9882049560547,7.78577947616577,2960.0,1,1,1
2006-02-26,VS,Zermatt,45.9984512329102,7.78907155990601,2690.0,0,1,0
2006-02-26,VS,Bourg-Saint-Pierre,45.8698043823242,7.17913866043091,2400.0,0,2,2
2006-02-26,VS,Orsières,45.9310607910156,7.11325693130493,2040.0,0,1,0
2006-03-03,VS,Nendaz,46.1600227355957,7.30348587036133,2000.0,0,1,0
2006-03-04,VD,Ormont-Dessus,46.3668403625488,7.19823312759399,2100.0,1,2,1
2006-03-04,,,47.0884170532227,9.60192108154297,2030.0,0,3,0
2006-03-04,GR,Churwalden,46.7690124511719,9.5235424041748,2100.0,0,3,0
2006-03-06,BE,Lauterbrunnen,46.5565452575684,7.84236764907837,2720.0,1,1,0
2006-03-06,SG,Grabs,47.1611061096191,9.35327911376953,1760.0,0,6,0
2006-03-06,VS,Riddes,46.113452911377,7.25626087188721,2220.0,0,3,0
2006-03-06,VS,Riddes,46.1247100830078,7.26657295227051,2300.0,0,1,1
2006-03-06,VS,Bagnes / Nendaz (?),46.0963821411133,7.27054119110107,2700.0,0,3,0
2006-03-07,VS,Bagnes / (Riddes?),46.1003341674805,7.26703786849976,2700.0,0,1,0
2006-03-07,BE,Adelboden,46.4707069396973,7.49956941604614,2000.0,0,2,0
2006-03-07,VS,Zermatt,45.9933700561523,7.80233240127563,3000.0,1,2,1
2006-03-07,UR,Andermatt,46.6028060913086,8.60743999481201,2770.0,0,1,0
2006-03-10,VS,Zermatt,46.0048942565918,7.70197772979736,2180.0,0,3,1
2006-03-10,GR,Langwies,46.833179473877,9.79857540130615,2620.0,0,2,0
2006-03-10,BE,Adelboden,46.4491081237793,7.51776552200317,1980.0,1,1,1
2006-03-12,UR,Hospental,46.6088600158691,8.54164695739746,1650.0,0,1,0
2006-03-12,VS,Nendaz,46.082592010498,7.3186731338501,3210.0,0,1,1
2006-03-13,GR,Davos,46.7306709289551,9.80521202087402,2330.0,1,2,1
2006-03-14,FR,Gruyères,46.5500144958496,7.02035188674927,1780.0,0,1,0
2006-03-14,GR,Laax,46.8751068115234,9.18774318695068,2620.0,0,1,0
2006-03-14,GR,Bivio,46.4707412719727,9.65227127075195,2800.0,0,1,0
2006-03-14,BE,Hasliberg,46.7551383972168,8.22722339630127,1950.0,1,3,3
2006-03-14,GR,Langwies,46.8515968322754,9.77813243865967,2060.0,0,1,0
2006-03-17,GR,Susch,46.7061653137207,9.95975685119629,2635.0,1,4,1
2006-03-17,GL,Matt,46.9986877441406,9.24858474731445,2400.0,0,1,0
2006-03-17,GR,St. Antönien,46.9746437072754,9.87619209289551,2500.0,0,3,0
2006-03-18,UR,Andermatt,46.612190246582,8.61351776123047,2250.0,0,1,1
2006-03-18,GR,Davos,46.7648506164551,9.79531955718994,2126.67,0,1,0
2006-03-18,BE,Grindelwald,46.6762313842773,8.05420398712158,2640.0,0,2,1
2006-03-19,GR,Tschamutt,46.6563034057617,8.69509410858154,1980.0,0,1,1
2006-03-19,GR,Scuol,46.836311340332,10.256175994873,2540.0,0,1,0
2006-03-19,VS,Bourg-Saint-Pierre,45.8985328674316,7.1988697052002,2010.0,1,2,1
2006-03-24,OW,Engelberg,46.7858085632324,8.42477607727051,2330.0,0,1,0
2006-03-25,VS,Hérémence,46.122142791748,7.41793870925903,2425.0,0,2,0
2006-03-26,TI,Bedretto,46.4825325012207,8.45676612854004,1950.0,0,2,0
2006-03-26,VS,Grafschaft,46.4218215942383,8.24228286743164,2700.0,0,1,0
2006-03-26,BE,Diemtigen,46.600284576416,7.57497978210449,1760.0,0,4,0
2006-03-27,GR,Stampa,46.4171829223633,9.74767589569092,1900.0,0,1,0
2006-03-30,TI,Chironico,46.4366264343262,8.72514152526855,2660.0,0,3,1
2006-03-31,UR,Hospental,46.5962867736816,8.60273170471191,2810.0,0,1,1
2006-03-31,GR,Ardez,46.8654747009277,10.2158403396606,2768.0,0,1,0
2006-04-01,TI,Bigniasco,46.4183692932129,8.46883106231689,2970.0,0,1,0
2006-04-07,VS,Zwischbergen,46.1308517456055,8.04675769805908,2835.0,0,2,0
2006-04-08,VS,Evionnaz,46.1216125488281,6.96774911880493,2660.0,0,3,1
2006-04-10,GR,Bergün/Bravuogn,46.6340942382813,9.81665706634521,2340.0,0,2,0
2006-04-10,GR,Vals,46.5441513061523,9.06483459472656,2660.0,0,3,2
2006-04-11,VS,Orsières,45.8899154663086,7.13205099105835,2220.0,0,2,0
2006-04-12,GR,S-chanf,46.5848083496094,10.0054616928101,2720.0,0,1,0
2006-04-13,GR,Bergün/Bravuogn,46.5839233398438,9.70846271514893,2900.0,0,2,0
2006-04-14,GR,Bergün/Bravuogn,46.6203727722168,9.80129337310791,2580.0,0,1,0
2006-04-15,GR,Davos,46.6908111572266,9.80699443817139,2640.0,0,3,1
2006-04-22,AI,Schwende / Rüte,47.2644653320313,9.42373371124268,1640.0,0,1,0
2006-04-30,GR,Pontresina,46.3797988891602,9.87417030334473,3600.0,0,1,0
2006-04-30,GR,Davos,46.6951789855957,9.90868759155273,2740.0,0,1,0
2006-05-15,GR,Klosters-Serneus,46.7640571594238,9.96685409545898,2960.0,0,1,0
2006-08-20,GR,Pontresina / Poschiavo,46.3788070678711,9.96060180664063,3824.0,0,1,0
2006-12-09,GR,Pontresina,46.4102363586426,9.96987056732178,3000.0,0,3,0
2006-12-11,GR,Davos,46.833553314209,9.80659103393555,2650.0,0,1,0
2006-12-22,GR,Klosters-Serneus,46.8385391235352,9.80484294891357,2570.0,0,1,0
2006-12-31,GR,Medel (Lucmagn),46.5925445556641,8.8682336807251,1960.0,0,2,0
2006-12-31,VD,Château-d’Œx,46.3833618164063,7.14720439910889,2420.0,0,2,0
2007-01-01,BE,Lauenen,46.3812675476074,7.34595966339111,2000.0,1,2,1
2007-01-02,GR,Davos,46.731861114502,9.80644226074219,2330.0,0,1,0
2007-01-03,VS,Chandolin,46.2593803405762,7.60723638534546,2460.0,0,2,0
2007-01-03,VS,Riddes,46.103572845459,7.26663970947266,2633.33,0,1,0
2007-01-03,BE,Adelboden,46.4419174194336,7.50552272796631,2100.0,0,2,1
2007-01-03,VS,Anniviers,46.2383232116699,7.61287546157837,2450.0,0,2,1
2007-01-03,SG,Vilters-Wangs,46.9817161560059,9.41551113128662,2160.0,0,2,1
2007-01-03,UR,Andermatt,46.6161041259766,8.62665939331055,2200.0,0,1,0
2007-01-04,GR,St. Antönien,46.9935836791992,9.83583164215088,2060.0,0,4,2
2007-01-05,VS,Nendaz,46.0928230285645,7.29899740219116,2740.0,0,1,0
2007-01-05,GR,Samnaun,46.9695854187012,10.3368148803711,2800.0,0,1,1
2007-01-05,GR,Laax,46.8699035644531,9.21014022827148,2460.0,0,1,0
2007-01-05,VS,Fiesch,46.4219207763672,8.08579158782959,2730.0,0,1,0
2007-01-05,GL,Netstal,47.0516166687012,9.11675643920898,2240.0,0,1,0
2007-01-06,VS,Bagnes,46.1143074035645,7.23168182373047,2233.33,0,1,0
2007-01-06,VS,Arbaz,46.3186836242676,7.38475656509399,2600.0,0,1,0
2007-01-06,GR,S-chanf,46.6588897705078,10.0031032562256,2090.0,1,1,1
2007-01-06,SG,Sevelen,47.130054473877,9.39673137664795,2320.0,0,18,1
2007-01-06,VS,Martigny-Combe,46.0408248901367,7.02334403991699,2550.0,0,1,0
2007-01-06,,,47.0842742919922,9.60601234436035,2190.0,1,1,1
2007-01-06,GL,Schwanden,46.9524345397949,9.11904525756836,2200.0,0,3,2
2007-01-06,GR,Arosa,46.7483596801758,9.62917804718018,2340.0,0,1,0
2007-01-06,BE,Lauterbrunnen,46.5571708679199,7.84289407730103,2700.0,0,2,0
2007-01-07,NW,Wolfenschiessen,46.8661117553711,8.46926975250244,2340.0,0,2,0
2007-01-07,GR,Davos,46.8314971923828,9.81463050842285,2480.0,0,1,1
2007-01-08,SG,Mels,46.9701309204102,9.39852237701416,2570.0,1,1,1
2007-01-14,GR,Davos,46.8325157165527,9.80890560150146,2620.0,0,1,0
2007-01-14,UR,Realp,46.6152000427246,8.4191837310791,3400.0,0,1,0
2007-01-14,VS,Obergoms,46.5354309082031,8.35112476348877,2015.0,0,1,0
2007-01-20,GR,Samnaun,46.9705810546875,10.3402872085571,2740.0,0,5,1
2007-01-27,TI,Vaglio,46.1054534912109,9.00939750671387,1700.0,0,1,0
2007-01-27,VS,Radogne,46.3705863952637,7.4950385093689,2800.0,0,1,0
2007-01-28,VS,Monthey / Val d’Illiez,46.1946983337402,6.82591867446899,1960.0,0,1,0
2007-01-28,VS,Troistorrents,46.202880859375,6.84266948699951,1915.0,0,1,1
2007-02-07,UR,Realp,46.6018981933594,8.54542064666748,2060.0,0,1,0
2007-02-08,GR,St. Antönien,46.9364051818848,9.87576961517334,2550.0,0,1,0
2007-02-09,GR,Davos,46.777515411377,9.92792320251465,2090.0,0,2,0
2007-02-09,GR,Fuldera,46.5976867675781,10.342059135437,2470.0,0,1,0
2007-02-09,GR,Klosters-Serneus,46.8583717346191,9.79876232147217,2220.0,0,1,0
2007-02-13,VD,Leysin,46.3602828979492,7.00328397750854,2000.0,1,1,1
2007-02-14,VS,Bagnes,46.0392189025879,7.19721937179565,2300.0,2,2,2
2007-02-15,GR,Davos,46.8278923034668,9.80614471435547,2580.0,0,1,1
2007-02-15,VS,Mont-Noble,46.2287406921387,7.42826795578003,2493.33,0,1,0
2007-02-15,GR,Samedan,46.5051155090332,9.94693660736084,2880.0,0,1,0
2007-02-15,VS,Riddes,46.1098861694336,7.27877712249756,2770.0,0,3,3
2007-02-15,GR,Disentis/Mustér,46.6995429992676,8.78868389129639,2190.0,0,1,0
2007-02-15,BE,Hasliberg,46.74169921875,8.24534702301025,2080.0,0,1,0
2007-02-16,OW,Kerns,46.7792053222656,8.2334680557251,2220.0,0,1,0
2007-02-16,GR,Sils im Engadin/Segl,46.3861618041992,9.80747890472412,2780.0,0,1,0
2007-02-16,VS,Anniviers,46.198112487793,7.54007148742676,2660.0,1,1,1
2007-02-16,BE,Adelboden,46.4658470153809,7.50112628936768,2050.0,0,1,0
2007-02-16,VS,Bagnes,46.0828666687012,7.30198335647583,2880.0,0,3,0
2007-02-17,BE,Grindelwald,46.6703071594238,8.0168924331665,2300.0,0,5,0
2007-02-17,BE,Saanen,46.4399261474609,7.35275602340698,2400.0,0,7,3
2007-02-17,GR,Davos,46.709888458252,9.82431793212891,2940.0,0,1,0
2007-02-18,VD,Ormont-Dessous,46.3804664611816,7.10900545120239,2050.0,0,4,0
2007-02-19,VS,Bourg-Saint-Pierre,45.922779083252,7.22312498092651,2680.0,0,3,0
2007-02-19,VS,Nendaz,46.0724487304688,7.34105491638184,2900.0,0,1,0
2007-02-20,GR,Schiers,47.0024604797363,9.81141757965088,2380.0,0,1,0
2007-02-20,VS,Bourg-Saint-Pierre,45.9496459960938,7.20780229568481,2155.0,0,1,1
2007-02-24,UR,Andermatt,46.6110916137695,8.59808921813965,2380.0,0,1,0
2007-02-25,GR,Davos,46.6863861083984,9.81216239929199,2700.0,0,2,0
2007-02-27,OW,Engelberg,46.7939949035645,8.41444683074951,2123.33,0,1,0
2007-02-28,OW,Kerns,46.7806205749512,8.2869176864624,2100.0,0,1,0
2007-03-02,OW,Kerns,46.7554321289063,8.28678321838379,2210.0,0,1,0
2007-03-04,GR,Klosters-Serneus,46.8577499389648,9.8157901763916,2440.0,1,1,1
2007-03-04,VD,Château-d’Œx,46.3826560974121,7.15357780456543,2400.0,1,2,1
2007-03-04,VS,Bagnes,46.1003341674805,7.26693439483643,2660.0,0,1,0
2007-03-04,VS,Zermatt,45.9888801574707,7.8008828163147,3220.0,1,1,1
2007-03-04,GR,Samedan,46.4326553344727,9.84335327148438,2700.0,0,1,0
2007-03-04,VS,Gampel-Bratsch,46.3155899047852,7.74242973327637,2581.67,0,1,0
2007-03-04,GR,Davos,46.7396812438965,9.82419681549072,2220.0,0,1,0
2007-03-04,GR,Davos,46.8074035644531,9.94392013549805,2690.0,0,2,0
2007-03-04,VS,Bagnes,46.1011428833008,7.26612997055054,2660.0,0,1,0
2007-03-04,GR,Safien,46.6224670410156,9.23885536193848,2688.0,0,1,0
2007-03-04,GR,Vaz/Obervaz,46.7475128173828,9.59333801269531,2526.0,0,1,0
2007-03-04,VS,Bagnes,46.1006050109863,7.26639032363892,2650.0,0,1,0
2007-03-04,GR,Scuol,46.6916198730469,10.3719749450684,2340.0,0,3,1
2007-03-04,GR,Nufenen,46.5710983276367,9.23244857788086,2730.0,0,2,0
2007-03-04,VS,Bagnes,46.0991630554199,7.26639461517334,2640.0,0,1,0
2007-03-05,GR,Davos,46.7688827514648,9.85849666595459,2460.0,0,1,0
2007-03-05,GR,Davos,46.7230339050293,9.88365840911865,2520.0,0,1,0
2007-03-06,VS,Nendaz,46.0938911437988,7.33170747756958,2620.0,0,2,0
2007-03-07,GR,Ramosch,46.8744812011719,10.3740835189819,2600.0,0,2,1
2007-03-08,VS,Grimentz,46.1405334472656,7.5460467338562,3030.0,0,2,0
2007-03-09,GR,Safien,46.6485633850098,9.32217311859131,2630.0,0,2,0
2007-03-09,VS,Bagnes,45.9542617797852,7.27613639831543,3380.0,0,1,0
2007-03-09,GR,Langwies,46.8280906677246,9.80530166625977,2590.0,0,1,0
2007-03-10,VS,Savièse,46.3447532653809,7.35420513153076,2800.0,1,3,2
2007-03-10,VS,Bourg-Saint-Pierre,45.9195022583008,7.25162172317505,2480.0,0,1,1
2007-03-11,GR,Arosa,46.7407989501953,9.68496227264404,2700.0,0,3,1
2007-03-11,VS,Saas-Grund,46.1324691772461,7.99450063705444,3160.0,0,1,0
2007-03-11,VS,Leukerbad,46.4238433837891,7.64703273773193,2880.0,0,3,0
2007-03-11,GR,Davos,46.7405166625977,9.8656005859375,2640.0,0,1,0
2007-03-11,BE,Rüschegg,46.7068557739258,7.43079137802124,1900.0,0,1,0
2007-03-11,VS,Ayent,46.3312835693359,7.39318513870239,2500.0,0,1,0
2007-03-11,GR,Davos,46.776912689209,9.91833209991455,2340.0,0,1,1
2007-03-11,VS,Evolène,45.9885559082031,7.47089958190918,3237.0,0,1,0
2007-03-11,BE,Adelboden,46.4207382202148,7.55362558364868,2700.0,0,1,0
2007-03-11,GR,Safien,46.5770225524902,9.23903942108154,2750.0,0,1,0
2007-03-12,VS,Zermatt,46.0013847351074,7.82742738723755,2740.0,1,1,1
2007-03-12,VS,Wiler,46.4338226318359,7.76521015167236,2820.0,0,1,0
2007-03-18,GR,Davos,46.7477989196777,9.81892585754395,2130.0,0,1,0
2007-03-19,VS,Martigny-Combe,46.0439338684082,7.02448320388794,2380.0,0,2,1
2007-03-20,BE,Hasliberg,46.7557029724121,8.24948310852051,1910.0,0,1,0
2007-03-24,VS,Mollens,46.3671569824219,7.51855564117432,2460.0,1,4,1
2007-03-25,OW,Engelberg,46.7847290039063,8.429274559021,2500.0,1,1,1
2007-03-25,GR,Susch,46.7087211608887,9.95608234405518,2620.0,1,1,1
2007-03-25,GR,Davos,46.7415580749512,9.81622886657715,2320.0,0,1,0
2007-03-25,BE,Lauterbrunnen,46.558048248291,7.87419843673706,2000.0,0,1,0
2007-03-26,GR,Davos,46.8520812988281,9.82013130187988,2380.0,0,1,0
2007-04-01,GL,Elm,46.8713264465332,9.1218900680542,1800.0,0,3,0
2007-04-02,GR,Molinis,46.7940368652344,9.64066696166992,2490.0,0,1,0
2007-04-04,VS,Bourg-Saint-Pierre,45.9331321716309,7.28200054168701,3400.0,0,4,0
2007-04-06,VS,Anniviers,46.2055015563965,7.64368438720703,2860.0,0,1,0
2007-04-07,GR,Davos,46.7270584106445,9.83823013305664,2150.0,0,1,0
2007-04-07,GR,Davos,46.768367767334,9.85952091217041,2520.0,0,1,0
2007-04-08,VS,Bourg-Saint-Pierre,45.8663940429688,7.17956686019897,2600.0,0,1,0
2007-04-09,GR,Davos,46.7155838012695,9.84236526489258,2200.0,0,1,0
2007-04-12,GR,Klosters-Serneus,46.8590278625488,9.8214225769043,2420.0,0,1,0
2007-04-15,GR,Avers,46.4185752868652,9.55645561218262,2300.0,0,1,0
2007-04-22,GR,Bivio,46.4532814025879,9.70259952545166,2580.0,0,1,0
2007-05-03,VS,Zermatt,45.9404640197754,7.74744033813477,4100.0,0,5,0
2007-05-08,VS,Blatten,46.4206085205078,7.81976318359375,2770.0,0,1,0
2007-05-17,VS,Zermatt,45.9819183349609,7.78315925598145,2990.0,0,3,0
2007-05-18,BE,Gadmen,46.6564521789551,8.34794235229492,3200.0,0,2,0
2007-05-28,VS,Zermatt,45.9817314147949,7.78573846817017,2900.0,0,1,0
2007-07-12,BE,Lauterbrunnen,46.5350914001465,7.96363210678101,4000.0,6,14,0
2007-08-11,VS,Zermatt,45.9375267028809,7.85918140411377,4270.0,0,6,0
2007-08-11,GR,Samedan,46.3794937133789,9.87457275390625,3600.0,0,2,0
2007-08-14,BE,Guttannen,46.5738716125488,8.1300048828125,3883.33,0,2,0
2007-11-29,GR,Langwies,46.7755432128906,9.72531414031982,2700.0,0,1,0
2007-12-01,GR,Davos,46.6752891540527,9.83063220977783,2970.0,0,8,0
2007-12-04,FR,Grandvillard / Bas-Intyamon,46.5419387817383,7.1410059928894,1970.0,1,1,1
2007-12-08,VS,Leytron,46.187126159668,7.208092212677,2216.67,0,1,0
2007-12-14,UR,Andermatt,46.6343078613281,8.64926242828369,2750.0,0,1,0
2007-12-16,VS,Nendaz,46.1021003723145,7.35763263702393,3070.0,0,2,0
2007-12-21,GR,Davos,46.8074150085449,9.91449451446533,2370.0,0,1,0
2007-12-22,SZ,Bürglen (UR),46.9172058105469,8.77445507049561,1955.0,0,1,0
2007-12-22,OW,Kerns,46.8191680908203,8.30456066131592,1580.0,0,1,0
2007-12-22,SG,Mels,47.0324211120605,9.30525684356689,2200.0,0,1,0
2008-01-03,GR,Tavetsch/Tujetsch,46.6561470031738,8.66837024688721,2200.0,0,3,0
2008-01-03,BE,Lenk,46.4208564758301,7.52156162261963,2200.0,1,1,1
2008-01-04,VS,Evolène,46.0178871154785,7.43347263336182,2880.0,0,2,0
2008-01-04,SZ,Muotathal,46.9634017944336,8.70727157592773,1560.0,0,2,0
2008-01-04,VS,Albinen,46.3648147583008,7.65694189071655,2400.0,0,1,0
2008-01-04,GR,Klosters-Serneus,46.9001579284668,9.99032974243164,2640.0,0,1,1
2008-01-04,SZ,Oberiberg,47.0082397460938,8.83590602874756,1970.0,0,1,0
2008-01-04,VS,Liddes,45.9684753417969,7.17934226989746,2160.0,0,8,1
2008-01-04,GL,Schwanden (GL),46.9562454223633,9.09209537506104,1800.0,0,1,0
