date,canton,municipality,start_zone_coordinates_latitude,start_zone_coordinates_longitude,start_zone_elevation,number_dead,number_caught,number_fully_buried,mean_air_temp,mean_wind_speed,max_wind_speed,mean_snow_surf_temp,mean_snow_ground_temp,mean_snow_height,mean_new_snow
1998-11-28,VD,Rougemont,46.4582443237305,7.20264434814453,2140.0,0,1,0,-6.58854150772095,2.03541660308838,6.30000019073486,-17.69166660308835,0.8499999940395355,59.5,8.700000047683716
1998-11-29,GR,Safien,46.5951385498047,9.28767776489258,2000.0,0,1,0,-3.23333334922791,1.61458337306976,9.10000038146973,-6.21250009536743,0.506250023841858,66.0,2.0
1998-11-29,GR,Susch,46.7310447692871,9.94567203521729,2845.0,0,1,0,-8.277777989705404,1.6340277791023272,5.0,-12.8208332061768,-0.400000005960464,85.0,6.5
1998-12-06,SG,Wattwil,47.2874641418457,9.05092144012451,1196.0,0,1,0,-8.85208320617676,3.02708339691162,12.8000001907349,-10.2875003814697,,20.0,0.5
1998-12-06,FR,Montbovon,46.4505043029785,6.99157524108887,1510.0,0,2,0,-9.439583301544179,2.078125059604645,15.299999713897702,-9.807291984558091,-0.108333334326744,66.0,0.5
1998-12-10,VS,Evolène,46.0200462341309,7.43269729614258,2980.0,1,1,1,-8.957291603088379,6.06041693687439,14.04999971389772,,,,
1998-12-12,VS,Val d’Illiez,46.1847343444824,6.8139853477478,2100.0,1,1,1,-0.943750023841858,2.88541674613953,9.39999961853027,-5.87291669845581,-0.100000001490116,53.0,0.0
1998-12-12,GR,Davos,46.8119506835938,9.89621925354004,2120.0,0,2,1,-1.06875002384186,0.868749976158142,10.3000001907349,-5.49791669845581,0.300000011920929,127.0,17.5
1998-12-12,GR,Samnaun,46.9687232971191,10.3388719558716,2700.0,0,2,0,-4.82395839691162,2.893038690090178,9.999999999999979,-7.98333311080933,-0.13541667163372,216.0,18.1000003814697
1998-12-12,VS,Saas-Almagell,46.0818824768066,7.94369888305664,2680.0,1,2,0,,,,,,,
1998-12-13,GR,Pontresina,46.4549903869629,9.9138822555542,2900.0,0,3,0,-5.005208373069765,6.446874856948854,17.3999996185303,,,,
1998-12-13,SZ,Morschach / Schwyz,46.9801940917969,8.65180206298828,1380.0,1,1,0,1.12083327770233,1.13191485404968,8.39999961853027,-1.93124997615814,,33.0,0.899999976158142
1998-12-17,BE,Boltigen,46.6123504638672,7.32637453079224,1950.0,0,4,0,5.69791650772095,2.717708349227905,9.499999761581435,-4.13749980926514,0.100000001490116,68.0,0.0
1998-12-27,VS,Trient,46.0345993041992,6.97237300872803,2240.0,1,1,1,2.23541665077209,3.86249995231628,15.8000001907349,-4.40000009536743,-1.29999995231628,117.0,
1998-12-31,GR,Davos,46.7904472351074,9.75385570526123,2540.0,0,2,0,-6.108333349227905,4.817708253860475,16.9499998092651,,,113.0,
1998-12-31,OW,Engelberg,46.7834739685059,8.45524787902832,1760.0,0,2,0,,,,,,,
1998-12-31,GR,Davos,46.7651252746582,9.95118713378906,2520.0,0,1,0,-7.50416660308838,2.39791655540466,13.6000003814697,-8.46041679382324,-1.68541669845581,45.0,0.0
1999-01-01,VS,Zermatt,45.9806747436523,7.7119255065918,2730.0,0,1,0,-7.53958320617676,4.68333339691162,17.6000003814697,-8.67708301544189,-1.79999995231628,67.0,0.0
1999-01-01,TI,Quinto,46.5211639404297,8.75165271759033,2540.0,1,1,1,-5.10520839691162,3.93125009536743,18.4499998092651,,,113.0,
1999-01-01,VS,Bourg-Saint-Pierre,45.8715934753418,7.17889881134033,2400.0,1,4,1,,,,,,,
1999-01-02,UR,Hospental / Andermatt,46.6073951721191,8.59879302978516,2420.0,0,1,1,-5.731250047683715,4.108333319425583,11.450000047683716,-9.22083377838135,-0.133333340287209,54.0,6.5
1999-01-02,UR,Andermatt,46.608585357666,8.61409187316895,2680.0,0,1,0,,,,,,,
1999-01-03,GR,Mesocco,46.4572677612305,9.15134525299072,2360.0,0,2,1,-5.54583311080933,3.15000009536743,23.7999992370605,-2.5697916746139553,-0.1000000052154065,71.0,0.0
1999-01-05,UR,Realp,46.5855674743652,8.42321395874023,2500.0,0,2,2,,,,,,89.0,
1999-01-06,BE,Grindelwald,46.591438293457,7.95563220977783,2200.0,1,1,1,5.77708339691162,,,-7.47083330154419,-0.300000011920929,40.0,0.400000005960464
1999-01-09,BE,Lauterbrunnen,46.5575942993164,7.87458610534668,2080.0,0,1,1,-6.5,,,-11.0979166030884,-1.48333334922791,39.0,0.0
1999-01-10,VD,Ormont-Dessus,46.3378028869629,7.20810222625732,2200.0,0,5,0,-7.63749980926514,,,-8.78958320617676,-0.354166656732559,43.0,0.0
1999-01-16,VS,Zermatt,46.0019721984863,7.72093868255615,1990.0,0,2,0,,,,,,,
1999-01-16,UR,Hospental,46.5863456726074,8.58946895599365,2250.0,0,2,1,0.0333333350718021,2.30416655540466,13.3999996185303,-12.2291669845581,-1.39999997615814,124.0,0.0
1999-01-16,UR,Hospental,46.6120071411133,8.58740329742432,2140.0,0,7,0,1.465625047683715,6.48750019073486,15.1999998092651,-5.15625,0.45000001788139354,76.0,1.60000002384186
1999-01-17,UR,Unterschächen,46.9051971435547,8.80106735229492,2100.0,0,1,0,-5.85208320617676,0.314583331346512,2.70000004768372,-6.65208339691162,-0.100000001490116,119.0,0.0
1999-01-17,GR,Davos,46.7675819396973,9.85830688476563,2560.0,0,1,0,-2.74166655540466,1.64791667461395,12.6999998092651,-16.0708332061768,-0.0104166669771075,92.0,0.0
1999-01-17,GR,Susch,46.7684020996094,9.98605155944824,2640.0,0,2,0,-5.571874797344205,2.2739582657814,9.749999999999979,-12.123958587646449,-3.870833445340393,94.0,0.0
1999-01-17,BE,Diemtigen,46.534049987793,7.46959495544434,2050.0,0,2,1,-4.64166688919067,1.28958332538605,6.0,-5.70625019073486,-0.631250023841858,62.0,0.0
1999-01-18,GR,Davos,46.7653617858887,9.85689735412598,2590.0,0,1,1,-3.6777777671813965,1.7493055264155064,8.96666669845582,-11.516666412353551,-0.300000000745058,79.0,0.0
1999-01-29,VS,Bagnes,46.0507926940918,7.18476533889771,2120.0,0,7,0,-11.1020832061768,1.87083327770233,21.2999992370605,-11.9541664123535,0.195833340287209,225.0,67.9000015258789
1999-01-31,BE,Lauterbrunnen,46.5680198669434,7.85340976715088,2580.0,0,3,0,-14.4375,4.87916660308838,23.75,-19.783332824707,-0.0020833334419876,213.0,3.29999995231628
1999-02-01,VS,Nendaz,46.1016311645508,7.29380226135254,2560.0,1,6,3,-12.9208335876465,0.508333325386047,5.19999980926514,-24.1666660308838,-0.100000001490116,153.0,1.79999995231628
1999-02-01,GR,Davos,46.8184127807617,9.87186717987061,2060.0,0,2,0,-5.385416746139525,1.70625001192093,12.4499998092651,-14.175000190734849,-0.14999999105930353,151.5,3.299999952316285
1999-02-02,UR,Andermatt,46.6085815429688,8.61448383331299,2680.0,0,1,0,,,,,,,
1999-02-04,UR,Andermatt,46.6162910461426,8.60838413238525,2240.0,0,1,0,2.01702117919922,1.55744683742523,9.5,-7.64042568206787,-1.70000004768372,175.0,
1999-02-04,BE,Hasliberg,46.7588310241699,8.25254058837891,2100.0,0,1,0,2.95434784889221,1.97173917293549,14.3000001907349,-6.23043489456177,-0.100000001490116,130.0,0.0
1999-02-07,VS,Nendaz,46.1334953308105,7.30924463272095,1980.0,0,1,0,-8.0,4.32291650772095,14.6000003814697,-8.47291660308838,0.0,186.0,47.5999984741211
1999-02-07,GR,Lavin,46.7939186096191,10.1196203231812,2840.0,1,4,4,-14.0416669845581,3.7624999284744254,17.75,-13.5145835876465,-0.300000011920929,184.0,34.4000015258789
1999-02-08,BE,Lauterbrunnen,46.6018295288086,7.94568157196045,2150.0,2,2,2,,,,,,382.0,
1999-02-08,GR,Scuol,46.8114356994629,10.2757186889648,2085.0,0,2,0,-14.9333333969116,,,-15.1604166030884,-0.985416650772095,113.0,12.6000003814697
1999-02-09,TI,Bignasco,46.4429664611816,8.51354598999023,1900.0,0,2,0,-8.04374980926514,3.259469747543335,14.0499997138977,-6.03749990463257,0.400000005960464,177.0,65.0999984741211
1999-02-10,GR,Disentis/Mustér,46.7086524963379,8.79061222076416,2380.0,0,6,1,-17.571874618530252,5.30624997615814,20.6999998092651,-18.5416660308838,0.100000001490116,372.0,78.9000015258789
1999-02-11,GR,Davos,46.7316474914551,9.80381488800049,2280.0,1,2,2,,,,,,,
1999-02-11,VS,Zermatt,45.9977416992188,7.78609848022461,2700.0,0,1,1,-20.431249618530302,2.8291666507720947,17.0999994277954,-20.283332824707,-0.200000002980232,401.0,23.8999996185303
1999-02-13,VS,Martigny-Combe,46.0512924194336,7.04458236694336,2200.0,0,1,0,-18.5499992370605,,,-24.658332824707,-0.40625,114.0,0.0
1999-02-13,VS,Bagnes,46.0851135253906,7.25506258010864,2150.0,1,1,1,,,,,,397.0,
1999-02-14,VD,Rances / Baulmes,46.7747077941895,6.46933078765869,1530.0,0,1,0,-11.23854160308836,1.21145832538605,6.25,-14.0322914123535,-0.100000001490116,247.5,0.0
1999-02-15,GR,Davos,46.7885780334473,9.85269927978516,1900.0,0,1,0,-7.668750047683735,1.912361055612564,10.000000000000021,-16.3312492370605,0.400000005960464,169.0,21.2999992370605
1999-02-16,VS,Champéry,46.1750411987305,6.81759262084961,1760.0,0,2,1,,,,,,,
1999-02-18,GR,Mulegns,46.5242385864258,9.61991024017334,1500.0,0,3,1,-5.112499952316284,1.5811011493206029,15.300000190734849,-5.355208158493045,-0.154166668653488,268.5,29.3999996185303
1999-02-20,VS,Saas-Fee,46.0912017822266,7.86530351638794,3800.0,0,3,0,-7.6875,2.96145832538605,11.0999999046326,,,,
1999-02-21,VS,Evolène,46.118049621582,7.54212188720703,2900.0,9,9,9,-7.032291650772095,9.960416555404645,25.14999961853025,,,,
1999-02-21,VS,Evolène,46.1284027099609,7.53308486938477,2900.0,3,4,3,-7.032291650772095,9.960416555404645,25.14999961853025,,,,
1999-02-22,GR,Davos,46.7874641418457,9.83306121826172,1900.0,0,3,2,-7.18229150772095,2.56145828962326,20.049999713897698,-6.65625,0.400000005960464,210.0,42.5999984741211
1999-02-23,VS,Geschinen,46.5163993835449,8.25046157836914,2600.0,1,1,1,-15.7145833969116,3.52187490463257,19.649999618530252,-15.33333349227905,-0.200000002980232,208.5,34.150000572204604
1999-02-23,UR,Silenen,46.7931785583496,8.71623229980469,2750.0,1,1,1,-16.7089433670044,1.313541650772095,7.40000009536745,-17.0833339691162,-0.200000002980232,347.0,83.0999984741211
1999-02-23,OW,Lungern,46.773494720459,8.11410331726074,1900.0,0,2,0,-10.658739566803,1.674542725086215,12.5,-10.2145833969116,0.400000005960464,242.0,67.3000030517578
1999-02-25,VS,Leukerbad,46.3848762512207,7.60177612304688,2800.0,0,30,0,-8.88541698455811,2.18437504768372,15.6000003814697,,,,
1999-02-26,VD,Rougemont,46.5045433044434,7.23370933532715,1680.0,0,8,0,,,,,,,
1999-02-27,GR,Vaz/Obervaz / Parpan,46.7608642578125,9.58693218231201,2200.0,0,1,0,-0.647916674613953,,,-7.83958339691162,-0.566666662693024,166.0,0.0
1999-03-09,GR,Pontresina,46.4138145446777,9.96483325958252,2900.0,1,1,1,-6.3677084445953405,4.965625047683715,11.949999809265151,,,,
1999-03-12,GR,Davos,46.7371559143066,9.82879734039307,2160.0,0,1,0,5.375,1.56458330154419,5.90000009536743,-4.70416688919067,0.0,208.5,0.0
1999-03-24,OW,Engelberg,46.7939949035645,8.41444683074951,1980.0,0,1,0,4.89375019073486,2.18958330154419,14.8999996185303,-6.11250019073486,-0.0166666675359011,265.0,17.8999996185303
1999-03-25,NW,Wolfenschiessen,46.8641090393066,8.44155693054199,1840.0,0,1,1,2.4375,5.92083311080933,19.2999992370605,-2.05833339691162,0.300000011920929,336.0,4.19999980926514
1999-03-27,VS,Evolène,46.0014877319336,7.51531076431274,2830.0,0,2,0,-6.728124856948854,2.1249999403953534,11.249999999999979,-6.83541679382324,-0.200000002980232,347.0,14.3000001907349
1999-03-29,GR,Davos,46.6967353820801,9.95061683654785,2800.0,0,1,0,-5.33437502384186,2.046875,7.84999990463257,,,,
1999-04-04,VS,Saas-Fee,46.0924873352051,7.90410232543945,2300.0,0,1,0,,5.98958349227905,18.7000007629395,,,,
1999-04-09,BE,St. Stephan,46.5006637573242,7.49374103546143,2370.0,0,1,0,-4.97083330154419,2.33750009536743,7.69999980926514,-5.65416669845581,-0.118749998509884,165.0,3.40000009536743
1999-04-10,GR,Davos,46.6727485656738,9.76645565032959,2780.0,0,1,1,-1.6479167143503834,2.43541669845581,9.93333339691162,,,,
1999-04-14,GR,Susch,46.7225723266602,9.95849609375,3020.0,1,3,0,-10.6708335876465,5.71458339691162,16.5,,,,
1999-04-14,GR,Scuol,46.6703262329102,10.386116027832,2760.0,0,1,0,-8.069444338480631,5.3743055661519366,17.96666685740153,-9.70625019073486,-0.200000002980232,257.0,0.0
1999-04-17,GR,Davos,46.8312683105469,9.81265354156494,2580.0,0,3,0,-9.069791793823239,3.140625,10.149999856948865,-12.2270832061768,0.100000001490116,182.0,31.1000003814697
1999-04-19,VS,Nendaz,46.1574058532715,7.29650211334229,2380.0,0,1,0,-7.65833330154419,1.239583313465115,10.45000028610228,-9.28125,0.100000001490116,420.0,16.3999996185303
1999-04-19,VS,Riddes,46.1074371337891,7.26417016983032,2540.0,0,2,0,-10.030208587646465,3.87708330154419,14.300000190734849,,,334.0,
1999-04-20,GR,Scuol,46.6951065063477,10.3306913375854,2750.0,1,2,1,-3.436458349227905,4.054166674613953,12.449999809265151,-4.64166688919067,-0.193749994039536,273.0,0.0
1999-04-25,BE,Adelboden,46.4189414978027,7.55115032196045,2780.0,0,1,0,-3.44374998410543,2.701388915379843,7.666666507720947,,,,
1999-06-25,BE,Grindelwald,46.558765411377,7.99809503555298,4020.0,0,1,0,2.884375095367435,1.988541662693025,8.399999856948865,,,,
1999-06-28,UR,Spiringen,46.8437461853027,8.86769390106201,3080.0,2,2,2,-0.414583325386047,4.97708320617676,13.6999998092651,,,,
1999-07-03,BE,Guttannen,46.5819625854492,8.13115215301514,3880.0,1,1,0,7.391666650772095,1.4781249761581399,6.200000047683715,,,,
1999-09-06,VS,Randa,46.0938606262207,7.85239410400391,4160.0,0,2,0,0.2062499980675058,1.656250059604645,9.599999904632586,,,,
1999-09-23,VS,Saas-Fee,46.0488166809082,7.89262008666992,3720.0,0,3,0,2.4511775970459,3.08197462558746,12.1500000953674,,,,
1999-11-07,TI,Bedretto,46.5154762268066,8.46481323242188,2930.0,2,2,2,,,,,,16.0,0.0
1999-11-27,GR,Stampa,46.4162788391113,9.67607116699219,2517.6666666666665,0,1,0,-4.60208320617676,2.85625004768372,7.0,-17.0770835876465,-0.899999976158142,30.0,
1999-11-27,VS,Albinen,46.375675201416,7.66842317581177,2750.0,0,2,0,-3.3381943702697767,3.0652777751286835,8.666666666666654,-16.4375,-0.6875,29.0,0.0
1999-12-27,GR,Davos,46.7710037231445,9.84536266326904,2420.0,0,2,0,-8.993055343627926,4.297916730244953,26.53333346048993,-8.985416412353516,-1.072916723787786,98.0,12.3500003814697
1999-12-27,GR,Tschiertschen,46.7992706298828,9.58551597595215,2300.0,1,1,1,-8.48229169845581,4.3729166984558105,23.8000001907349,-8.55624961853027,0.5,141.0,30.8999996185303
1999-12-28,VS,Zermatt,46.0188217163086,7.77628993988037,2360.0,0,2,1,-10.9854164123535,4.52291679382324,32.0999984741211,-12.4458332061768,0.277083337306976,62.0,15.1000003814697
1999-12-29,GR,Safien,46.6037979125977,9.25298595428467,2300.0,0,10,4,-15.857292175293,4.576041817665103,11.55000019073485,-11.4624996185303,0.5,179.0,26.6000003814697
1999-12-30,GR,Vaz/Obervaz,46.7558174133301,9.59196853637695,2350.0,0,1,0,-13.6979169845581,,,,,38.0,
1999-12-30,VS,Bourg-Saint-Pierre,45.8875961303711,7.1911244392395,2200.0,1,17,2,-14.0895833969116,1.30208337306976,5.40000009536743,-19.497917175293,-0.300000011920929,61.0,7.0
1999-12-30,GR,Davos,46.7485618591309,9.81254482269287,2200.0,0,1,0,-14.0895833969116,1.30208337306976,5.40000009536743,-19.497917175293,-0.300000011920929,61.0,7.0
1999-12-30,GR,Vaz/Obervaz,46.7480964660645,9.59584903717041,2520.0,0,1,0,-15.4020833969116,2.23125004768372,9.39999961853027,-25.21875,-0.600000023841858,88.0,
1999-12-31,GR,Ardez,46.795726776123,10.1724624633789,2280.0,1,2,2,,,,,,,
2000-01-01,GR,Davos,46.7309608459473,9.81517219543457,2460.0,0,1,0,-7.87916684150696,1.5135416388511649,10.150000095367421,-12.260416746139525,-0.100000001490116,235.0,9.19999980926514
2000-01-02,UR,Andermatt,46.6662788391113,8.6672945022583,2264.0,0,1,0,-1.65416669845581,1.44583332538605,10.8999996185303,-11.6395835876465,0.0,103.0,0.94999998807907
2000-01-04,GR,Celerina/Schlarigna,46.5322380065918,9.80487728118896,2900.0,0,1,0,-2.7197916507720947,4.302083373069765,11.000000000000014,,,,
2000-01-15,SG,Sevelen,47.112174987793,9.4162425994873,2110.0,0,1,0,-1.87395828962326,2.371874928474425,10.649999856948865,-11.5625,0.200000002980232,118.0,0.0
2000-01-15,BE,St. Stephan,46.4981536865234,7.47641324996948,2260.0,0,1,0,-5.24375009536743,0.568750023841858,4.90000009536743,-18.7979164123535,-4.0,129.5,0.0
2000-01-17,GL,Diesbach,46.9177055358887,9.09134292602539,2580.0,0,1,0,-3.7041666507720947,5.5302082896232605,18.599999666213964,-13.6895837783813,0.102083332836628,97.5,0.0
2000-01-23,VD,Château-d’Œx,46.4460601806641,7.14712810516357,1700.0,0,1,0,,,,,,,
2000-01-24,GR,Langwies,46.8322448730469,9.80023860931396,2600.0,0,1,1,-15.895833333333366,1.4020833373069754,6.233333269755047,-21.259375254313166,-0.20138889302810034,147.66666666666666,27.26666704813638
2000-01-24,GR,Arosa,46.7881889343262,9.6404275894165,2540.0,0,1,1,-16.07986132303873,1.9255872964859,7.633333444595337,-22.3500003814697,-0.375,168.0,16.2000007629395
2000-01-24,BE,Lauterbrunnen,46.5818634033203,7.94484233856201,1800.0,0,1,0,,,,,,,
2000-01-25,UR,Andermatt,46.6481056213379,8.6547966003418,2560.0,0,1,0,-16.2645835876465,1.69791662693024,5.0,-28.9799995422363,0.0,137.0,7.09999990463257
2000-01-27,UR,Andermatt,46.6094818115234,8.61450386047363,2680.0,0,1,0,,,,,,,
2000-01-27,GR,Lantsch/Lenz,46.7336082458496,9.5910816192627,2540.0,0,1,0,-6.269444624582923,3.943055629730227,11.133333206176752,-19.1916675567627,-0.370833337306976,156.0,0.0
2000-01-28,GR,Arosa / Wiesen,46.7509994506836,9.71517372131348,2650.0,0,3,0,-9.51770830154419,2.29583331942558,10.199999809265135,-20.408332824707,-0.19791667163372,152.0,0.0
2000-01-30,BE,Adelboden,46.4737510681152,7.52229356765747,1930.0,1,3,1,-1.2791666984558099,4.61814816792806,18.199999809265098,-1.3447916507720952,0.013541666790843,127.5,0.0
2000-01-31,UR,Andermatt,46.6083831787109,8.6164379119873,2770.0,0,1,0,-2.772916654745739,1.5666667222976698,14.399999618530298,,,,
2000-01-31,GR,La Punt,46.5774116516113,9.88372707366943,2510.0,0,2,1,-0.231250002980232,2.58541655540466,17.2999992370605,-7.90833330154419,-1.39999997615814,88.0,
2000-01-31,UR,Andermatt,46.6194076538086,8.61171627044678,2280.0,0,1,0,,,,,,170.0,18.7000007629395
2000-01-31,GR,Davos,46.8372459411621,9.81947422027588,2490.0,0,1,1,0.272916674613953,13.1312503814697,32.7000007629395,,,,
2000-01-31,GR,Davos,46.7302131652832,9.81212902069092,2390.0,0,1,0,2.25833344459534,2.69791674613953,22.0,,,,
2000-02-01,GR,Langwies,46.8414115905762,9.79211616516113,2550.0,0,1,0,,,,,,154.0,
2000-02-01,GR,Fuldera,46.6086807250977,10.3239717483521,2500.0,0,1,0,0.610416650772095,2.78125,9.19999980926514,,,130.0,
2000-02-02,GR,Medel (Lucmagn),46.6388969421387,8.90930080413818,2410.0,0,1,0,,,,,,,
2000-02-03,UR,Andermatt,46.6141967773438,8.5933256149292,2140.0,0,1,0,-4.92708337306976,1.4888973236084,5.90000009536743,-12.2010416984558,0.44999999552965153,112.5,2.6999999582767495
2000-02-05,VS,Finhaut,46.0675315856934,6.9430136680603,1940.0,2,3,2,3.736805438995363,2.32083328564962,9.133333047231025,-6.552083253860475,0.0,144.5,0.0
2000-02-05,SG,Quarten,47.0335540771484,9.21686172485352,2400.0,0,1,0,,,,,,,
2000-02-05,AI,Schwende,47.2553405761719,9.37140560150146,1950.0,0,2,0,3.736805438995363,2.32083328564962,9.133333047231025,-6.552083253860475,0.0,144.5,0.0
2000-02-07,GR,Langwies,46.8376350402832,9.77883720397949,2580.0,0,2,0,-3.33020842075348,1.6374999880790702,7.39999985694885,-7.58541679382324,-0.100000001490116,140.5,0.0
2000-02-10,VS,Zermatt,46.0194549560547,7.80405521392822,3000.0,0,1,0,-8.81562519073486,8.19034075737001,16.850000381469748,,,,
2000-02-10,GR,Samnaun,46.9851608276367,10.3827085494995,2420.0,0,2,1,-4.991666714350383,3.0999536911646537,14.466666221618633,-13.4781246185303,-1.4499999508261692,126.5,10.250000000000021
2000-02-10,GR,Langwies,46.8329467773438,9.79895877838135,2700.0,0,1,1,-5.04791688919067,2.599999964237215,10.90000009536745,-13.9104166030884,-0.899999976158142,330.0,39.2000007629395
2000-02-12,VS,Bagnes,46.022331237793,7.2578558921814,2450.0,0,1,0,-6.322916746139525,1.37187498807907,13.29999971389772,-11.1333332061768,-0.300000011920929,51.0,0.0
2000-02-12,GR,Davos,46.7085113525391,9.82131290435791,2770.0,0,2,1,-8.790277957916263,2.7187499602635694,12.466666698455825,,,,
2000-02-13,SG,Grabs,47.1645355224609,9.3254337310791,1800.0,1,1,1,,,,,,,
2000-02-13,BE,Grindelwald,46.6818923950195,8.10302352905273,2200.0,0,1,0,-3.29583334922791,1.41041672229767,9.10000038146973,-6.40208339691162,-0.672916650772095,90.0,2.09999990463257
2000-02-15,GR,Davos,46.7208595275879,9.81394195556641,2520.0,0,1,0,-4.16666650772095,1.83541667461395,13.3000001907349,-10.1625003814697,-0.699999988079071,75.0,
