date,canton,municipality,start_zone_coordinates_latitude,start_zone_coordinates_longitude,start_zone_elevation,number_dead,number_caught,number_fully_buried,mean_air_temp,mean_wind_speed,max_wind_speed,mean_snow_surf_temp,mean_snow_ground_temp,used_station_codes
1998-04-16,VS,Ayer,46.052978515625,7.6808910369873,3650.0,0,1,1,-10.80416647593182,3.5562500158945736,10.933333396911621,,,"SAA1, GAN1, KES1"
1998-04-18,GR,St. Antönien-Ascharina,46.9372406005859,9.82325172424316,2240.0,0,3,2,-7.7583332061767605,1.7916667064030969,10.699999809265123,-10.134027798970537,-0.5131944355865313,"VAL2, FNH2, CHA2"
1998-04-20,GR,Samedan,46.3840370178223,9.82299137115479,2950.0,1,1,1,-5.09375,4.03541660308838,8.84999990463255,,,"GOR2, SPN1, ANV1"
1998-04-25,GL,Linthal,46.8597106933594,8.91402435302734,2800.0,0,1,0,0.7187500397364307,3.5069444576899236,12.133333206176735,,,"URS1, FNH1, FAE1"
1998-05-30,VS,Fieschertal,46.5220413208008,8.07069683074951,3500.0,0,3,0,-1.5555555025736496,2.157575706640878,6.233333269755047,,,"SAA1, GAN1, KES1"
1998-10-04,GR,Avers,46.4276885986328,9.57437992095947,2680.0,0,7,0,-3.22083338101705,0.7911052107810966,4.833333333333333,-4.10902770360311,0.1993055529892446,"GAN2, ANV2, KES2"
1998-10-04,BE,Reichenbach im Kandertal,46.4955406188965,7.79228496551514,3600.0,2,2,1,-6.052083333333333,2.62430544694265,7.666666666666667,,,"SAA1, GAN1, KES1"
1998-11-21,VS,Bourg-Saint-Pierre,45.8643455505371,7.19554281234741,2650.0,0,1,1,-13.897222201029466,4.038888891537984,13.433333079020166,-20.681944847106948,-3.06458330154419,"ANV2, SPN2, VDS1"
1998-11-22,GR,Susch,46.7429580688477,9.94426250457764,2660.0,0,1,0,-14.5326388676961,3.690277735392255,9.333333571751929,-23.4241075515747,-3.680208444595335,"ANV2, SPN2, VDS1"
1998-11-22,GR,Haldenstein / Untervaz (?),46.8967933654785,9.4860315322876,2443.0,0,2,0,-12.7000002861023,0.9902777771155039,5.699999968210856,-21.1965274810791,-3.64166665077209,"SIM2, VAL1, DAV3"
1998-11-28,VD,Rougemont,46.4582443237305,7.20264434814453,2140.0,0,1,0,-5.56666660308838,1.5135416388511664,5.200000047683715,-20.77812480926515,0.4500000067055225,"ELS2, TIT2, FIS2"
1998-11-29,GR,Safien,46.5951385498047,9.28767776489258,2000.0,0,1,0,-3.56874998410543,0.9847222268581381,5.933333555857341,-8.01666673024494,-0.6277777552604676,"OTT2, FAE2, DTR2"
1998-11-29,GR,Susch,46.7310447692871,9.94567203521729,2845.0,0,1,0,-8.277777989705404,1.6340277791023272,5.0,-12.8208332061768,-0.400000005960464,"JUL1, ARO2, DAV1"
1998-12-06,SG,Wattwil,47.2874641418457,9.05092144012451,1196.0,0,1,0,-9.983333269755052,1.9909722805023202,13.466666539510086,-10.151389122009261,0.395833320915699,"SLF2, AMD2, ROA2"
1998-12-06,FR,Montbovon,46.4505043029785,6.99157524108887,1510.0,0,2,0,-9.983333269755052,1.9909722805023202,13.466666539510086,-10.151389122009261,0.395833320915699,"SLF2, AMD2, ROA2"
1998-12-10,VS,Evolène,46.0200462341309,7.43269729614258,2980.0,1,1,1,-8.954166889190676,6.57187533378601,15.54999971389772,,,"SPN1, BED1, GOR2"
1998-12-12,VS,Val d’Illiez,46.1847343444824,6.8139853477478,2100.0,1,1,1,-1.200000007947286,1.877083361148836,9.849999904632586,-5.306944529215493,-0.568055562674999,"FIR2, BED3, NAR2"
1998-12-12,GR,Davos,46.8119506835938,9.89621925354004,2120.0,0,2,1,-1.8868055343627927,1.877083361148836,9.849999904632586,-5.356944402058919,0.31388889501492195,"FIR2, BED3, KLO2"
1998-12-12,GR,Samnaun,46.9687232971191,10.3388719558716,2700.0,0,2,0,-5.894444465637207,1.5668868223826085,8.133333524068194,-8.862500031789146,-0.4951388910412787,"KES2, GAN2, VIN2"
1998-12-12,VS,Saas-Almagell,46.0818824768066,7.94369888305664,2680.0,1,2,0,-4.430555582046507,2.342581351598102,10.73333326975502,-8.237499952316284,-0.11770833656191801,"VDS1, GAN2, ANV2"
1998-12-13,GR,Pontresina,46.4549903869629,9.9138822555542,2900.0,0,3,0,-5.005208373069765,6.446874856948854,17.3999996185303,,,"DAV1, ANV1, GOR2"
1998-12-13,SZ,Morschach / Schwyz,46.9801940917969,8.65180206298828,1380.0,1,1,0,1.5951388676961267,2.0759160916010533,13.366666475931822,-0.6520833273728683,0.251041650772095,"SLF2, AMD2, ROA2"
1998-12-17,BE,Boltigen,46.6123504638672,7.32637453079224,1950.0,0,4,0,5.627777735392253,2.2090278069178266,8.633333206176767,-5.096874952316285,0.2000000067055225,"FAE2, AMD1, OTT2"
1998-12-27,VS,Trient,46.0345993041992,6.97237300872803,2240.0,1,1,1,0.6215277512868234,4.002777695655823,13.833333492279058,-5.904861211776719,-0.5666666577259686,"FNH2, CHA2, VAL2"
1998-12-31,GR,Davos,46.7904472351074,9.75385570526123,2540.0,0,2,0,-6.63437509536743,3.2437499761581448,16.4000005722046,-11.7583332061768,-0.100000001490116,"KLO1, WFJ2, DAV2"
1998-12-31,OW,Engelberg,46.7834739685059,8.45524787902832,1760.0,0,2,0,0.33541667461395147,4.53749990463257,14.5999994277954,-5.389583349227905,0.2895833253860475,"ROA2, MTR2, AMD2"
1998-12-31,GR,Davos,46.7651252746582,9.95118713378906,2520.0,0,1,0,-7.835416793823246,10.58020865917208,23.5000009536743,-8.46041679382324,-1.68541669845581,"BEV2, WFJ2, GUT1"
1999-01-01,VS,Zermatt,45.9806747436523,7.7119255065918,2730.0,0,1,0,-7.407638867696126,2.4013889233271266,12.666666348775218,-9.75486119588216,-0.21388889352480567,"GAN2, ZER2, KES2"
1999-01-01,TI,Quinto,46.5211639404297,8.75165271759033,2540.0,1,1,1,-6.004166603088381,9.39687490463255,24.799999237060497,,,"WFJ2, KLO1, GUT1"
1999-01-01,VS,Bourg-Saint-Pierre,45.8715934753418,7.17889881134033,2400.0,1,4,1,-5.7923611005147295,4.643749952316283,19.200000127156567,-8.98541641235352,0.100000001490116,"VDS2, DTR1, PUZ1"
1999-01-02,UR,Hospental / Andermatt,46.6073951721191,8.59879302978516,2420.0,0,1,1,-5.731250047683715,4.108333319425583,11.450000047683716,-9.22083377838135,-0.133333340287209,"PUZ1, JUL2, PMA2"
1999-01-02,UR,Andermatt,46.608585357666,8.61409187316895,2680.0,0,1,0,-7.022222359975177,2.4805555939674373,8.899999936421713,-13.0,-0.15000000223517398,"VDS1, GAN2, ANV2"
1999-01-03,GR,Mesocco,46.4572677612305,9.15134525299072,2360.0,0,2,1,-5.54583311080933,3.15000009536743,23.7999992370605,-2.5697916746139553,-0.1000000052154065,"LUM2, LUM3, NAS2"
1999-01-05,UR,Realp,46.5855674743652,8.42321395874023,2500.0,0,2,2,2.5312500596046448,2.104166686534885,7.65000009536743,-10.6979169845581,-1.0,"EGH2, BEV1, BEV2"
1999-01-06,BE,Grindelwald,46.591438293457,7.95563220977783,2200.0,1,1,1,7.1541666984558105,3.5531250238418597,11.699999809265135,-6.205555597941081,-0.100000003973643,"PUZ2, CHA2, URS2"
1999-01-09,BE,Lauterbrunnen,46.5575942993164,7.87458610534668,2080.0,0,1,1,-7.1881944338480634,1.39166671037674,7.84999990463257,-10.456944465637209,-0.3944444482525206,"NAR2, GAD2, BED3"
1999-01-10,VD,Ormont-Dessus,46.3378028869629,7.20810222625732,2200.0,0,5,0,-7.47291660308838,3.0864583253860447,13.8000001907349,-9.30972194671631,-0.11805555224418633,"PUZ2, CHA2, URS2"
1999-01-16,VS,Zermatt,46.0019721984863,7.72093868255615,1990.0,0,2,0,4.2597222328186035,4.5618055661519366,15.266666730244966,-6.809375047683716,0.100000001490116,"FAE2, OTT2, AMD1"
1999-01-16,UR,Hospental,46.5863456726074,8.58946895599365,2250.0,0,2,1,-1.5916667270163696,3.627083281675974,12.733333110809342,-10.790972391764306,-0.4999999950329457,"FNH2, VAL2, CHA2"
1999-01-16,UR,Hospental,46.6120071411133,8.58740329742432,2140.0,0,7,0,1.465625047683715,6.48750019073486,15.1999998092651,-5.15625,0.45000001788139354,"TIT2, ELS2, KLO2"
1999-01-17,UR,Unterschächen,46.9051971435547,8.80106735229492,2100.0,0,1,0,-3.3548610607783,1.286458387970926,4.35000002384186,-7.6229168574015205,-0.396527774631978,"BED3, FIR2, NAR2"
1999-01-17,GR,Davos,46.7675819396973,9.85830688476563,2560.0,0,1,0,-5.3972221215566,3.3083332777023333,10.599999745686835,-16.0708332061768,-0.0104166669771075,"DAV2, KLO1, SIM1"
1999-01-17,GR,Susch,46.7684020996094,9.98605155944824,2640.0,0,2,0,-4.045833190282184,2.22777775923411,10.93333339691162,-12.590277989705365,-2.7472222968935953,"ANV2, SPN2, ARO3"
1999-01-17,BE,Diemtigen,46.534049987793,7.46959495544434,2050.0,0,2,1,-2.8812500635782867,1.24270832538605,6.90000009536743,-8.332639058431,-0.5069444477558147,"DTR2, GAD2, NAR2"
1999-01-18,GR,Davos,46.7653617858887,9.85689735412598,2590.0,0,1,1,-3.6777777671813965,1.7493055264155064,8.96666669845582,-11.516666412353551,-0.300000000745058,"SIM1, ANV3, ARO3"
1999-01-29,VS,Bagnes,46.0507926940918,7.18476533889771,2120.0,0,7,0,-11.337499936421734,2.23888885974884,16.4666665395101,-12.340972264607734,0.093750002483527,"FIR2, BED3, ELS2"
1999-01-31,BE,Lauterbrunnen,46.5680198669434,7.85340976715088,2580.0,0,3,0,-14.4375,4.87916660308838,23.75,-19.783332824707,-0.0020833334419876,"ANV3, SIM1, DIA2"
1999-02-01,VS,Nendaz,46.1016311645508,7.29380226135254,2560.0,1,6,3,-10.4958333969116,9.72083377838135,17.5,,,"DIA2, ATT2, CHA1"
1999-02-01,GR,Davos,46.8184127807617,9.87186717987061,2060.0,0,2,0,-5.244444529215493,1.70625001192093,12.4499998092651,-13.0076389312744,-0.5041666527589157,"DTR2, GAD2, NAR2"
1999-02-02,UR,Andermatt,46.6085815429688,8.61448383331299,2680.0,0,1,0,-2.892361084620157,3.255555629730227,15.333333015441866,-12.0177083015442,-0.15000000223517398,"VDS1, GAN2, ANV2"
1999-02-04,UR,Andermatt,46.6162910461426,8.60838413238525,2240.0,0,1,0,1.3876483639081336,2.3117817640304534,11.599999904632577,-7.191102027893066,-0.6333333527048444,"FNH2, CHA2, VAL2"
1999-02-04,BE,Hasliberg,46.7588310241699,8.25254058837891,2100.0,0,1,0,2.6125603914260833,1.53170293569565,11.050000190734881,-4.687228361765543,-0.4368055661519367,"BED3, FIR2, NAR2"
1999-02-07,VS,Nendaz,46.1334953308105,7.30924463272095,1980.0,0,1,0,-8.444444338480634,3.3944443861643467,15.466667175292967,-8.675000190734865,0.100000001490116,"FAE2, OTT2, AMD1"
1999-02-07,GR,Lavin,46.7939186096191,10.1196203231812,2840.0,1,4,4,-14.329861323038733,4.434722185134887,16.299999872843433,-13.5145835876465,-0.300000011920929,"JUL1, ARO2, DAV1"
1999-02-08,BE,Lauterbrunnen,46.6018295288086,7.94568157196045,2150.0,2,2,2,-13.534375190734849,4.354166746139525,21.399999618530252,-14.296875,0.1510416726814583,"TIT2, FIS2, ELS2"
1999-02-08,GR,Scuol,46.8114356994629,10.2757186889648,2085.0,0,2,0,-14.1875,1.9237500429153451,19.0,-14.503472328186033,-0.2284722154339156,"NAR2, BED3, GAD2"
1999-02-09,TI,Bignasco,46.4429664611816,8.51354598999023,1900.0,0,2,0,-8.04374980926514,3.259469747543335,14.0499997138977,-6.03749990463257,0.400000005960464,"MTR2, ROA2, AMD1"
1999-02-10,GR,Disentis/Mustér,46.7086524963379,8.79061222076416,2380.0,0,6,1,-17.443749745686834,4.9736111164093,19.23333295186357,-17.95208263397215,0.050000000745058,"DTR1, LUM2, VDS2"
1999-02-11,GR,Davos,46.7316474914551,9.80381488800049,2280.0,1,2,2,-17.734375,5.302083194255845,17.366667111714687,-16.70208358764645,0.05000000447034851,"VAL2, KLO3, NAR1"
1999-02-11,VS,Zermatt,45.9977416992188,7.78609848022461,2700.0,0,1,1,-20.93819427490237,3.5520833333333335,17.63333320617677,-21.4802083969116,-0.2135416716337205,"VDS1, GAN2, KES2"
1999-02-13,VS,Martigny-Combe,46.0512924194336,7.04458236694336,2200.0,0,1,0,-16.7861105600993,3.603125035762785,9.299999952316284,-22.820833206176733,-0.16875000049670533,"CHA2, PUZ2, URS2"
1999-02-13,VS,Bagnes,46.0851135253906,7.25506258010864,2150.0,1,1,1,-16.618749618530252,1.0552083253860474,5.200000047683715,-21.0947914123535,0.1500000059604645,"FIS2, ELS2, TIT2"
1999-02-14,VD,Rances / Baulmes,46.7747077941895,6.46933078765869,1530.0,0,1,0,-9.916666666666652,1.5069444179534932,9.266666730244966,-12.703472137451167,0.15000000223517398,"SLF2, AMD2, ROA2"
1999-02-15,GR,Davos,46.7885780334473,9.85269927978516,1900.0,0,1,0,-7.668750047683735,1.912361055612564,10.000000000000021,-16.3312492370605,0.400000005960464,"MTR2, ROA2, AMD1"
1999-02-16,VS,Champéry,46.1750411987305,6.81759262084961,1760.0,0,2,1,-3.93020832538605,2.351041615009305,15.200000286102298,-6.877083539962765,0.15000000223517398,"ROA2, MTR2, AMD2"
1999-02-18,GR,Mulegns,46.5242385864258,9.61991024017334,1500.0,0,3,1,-5.258333365122476,1.9915674328804018,14.133333524068199,-5.25416660308838,0.12291666865348799,"SLF2, AMD2, ROA2"
1999-02-20,VS,Saas-Fee,46.0912017822266,7.86530351638794,3800.0,0,3,0,-7.4798611005147295,4.53958328564962,13.533333142598499,,,"ZER1, ARO1, SAA1"
1999-02-21,VS,Evolène,46.118049621582,7.54212188720703,2900.0,9,9,9,-6.7791666984558105,7.4624999364217,24.133333206176733,-6.18333339691162,-0.300000011920929,"ANV1, DAV1, ARO2"
1999-02-21,VS,Evolène,46.1284027099609,7.53308486938477,2900.0,3,4,3,-6.7791666984558105,7.4624999364217,24.133333206176733,-6.18333339691162,-0.300000011920929,"ANV1, DAV1, ARO2"
1999-02-22,GR,Davos,46.7874641418457,9.83306121826172,1900.0,0,3,2,-7.18229150772095,2.56145828962326,20.049999713897698,-6.65625,0.400000005960464,"MTR2, ROA2, AMD1"
1999-02-23,VS,Geschinen,46.5163993835449,8.25046157836914,2600.0,1,1,1,-15.847916920979799,3.3902777036031098,19.43333307902017,-15.4201389948527,-2.3951388696829476,"ARO3, ANV3, SPN2"
1999-02-23,UR,Silenen,46.7931785583496,8.71623229980469,2750.0,1,1,1,-16.867767969767268,1.904861132303873,10.933333396911634,-17.15416717529295,-0.2500000074505805,"ZER2, FAE1, KES2"
1999-02-23,OW,Lungern,46.773494720459,8.11410331726074,1900.0,0,2,0,-10.658739566803,1.674542725086215,12.5,-10.2145833969116,0.400000005960464,"MTR2, ROA2, AMD1"
1999-02-25,VS,Leukerbad,46.3848762512207,7.60177612304688,2800.0,0,30,0,-8.35694456100464,2.6072917381922434,14.1333335240682,-15.5021276473999,-0.300000011920929,"URS1, JUL1, ARO2"
1999-02-26,VD,Rougemont,46.5045433044434,7.23370933532715,1680.0,0,8,0,-0.38229167461394975,1.132291644811628,6.850000143051145,-9.20937490463259,0.400000005960464,"SLF2, ROA2, MTR2"
1999-02-27,GR,Vaz/Obervaz / Parpan,46.7608642578125,9.58693218231201,2200.0,0,1,0,-0.09097222487131766,5.11562502384186,10.399999618530284,-7.28819449742635,-0.2555555552244187,"PUZ2, CHA2, URS2"
1999-03-09,GR,Pontresina,46.4138145446777,9.96483325958252,2900.0,1,1,1,-6.3677084445953405,4.965625047683715,11.949999809265151,,,"DAV1, ANV1, GOR2"
1999-03-12,GR,Davos,46.7371559143066,9.82879734039307,2160.0,0,1,0,3.4229166507720947,2.49374997615814,6.14999985694885,-3.99791669845581,0.09791667014360451,"KLO2, URS2, TIT2"
1999-03-24,OW,Engelberg,46.7939949035645,8.41444683074951,1980.0,0,1,0,3.356249988079071,2.8736110925674434,11.333333333333343,-6.89791679382324,0.04166666697710745,"FAE2, OTT2, AMD1"
1999-03-25,NW,Wolfenschiessen,46.8641090393066,8.44155693054199,1840.0,0,1,1,2.5499999523162837,6.114583333333337,17.5333334604899,-2.786458373069765,0.135416672565043,"ROA2, AMD1, FAE2"
1999-03-27,VS,Evolène,46.0014877319336,7.51531076431274,2830.0,0,2,0,-6.836805502573649,1.959090868631999,10.600000063578273,-6.83541679382324,-0.200000002980232,"ARO2, JUL1, FNH1"
1999-03-29,GR,Davos,46.6967353820801,9.95061683654785,2800.0,0,1,0,-5.436111052831016,2.0506944656372066,7.5,,,"URS1, FNH1, JUL1"
1999-04-04,VS,Saas-Fee,46.0924873352051,7.90410232543945,2300.0,0,1,0,-1.13750004768372,3.563541769981385,12.800000429153464,-1.07083332538605,0.200000002980232,"NAR1, KLO3, CMA2"
1999-04-09,BE,St. Stephan,46.5006637573242,7.49374103546143,2370.0,0,1,0,-4.248611052831014,2.0479167302449532,9.299999872843427,-7.14583349227905,-0.07361111044883734,"LUM2, VDS2, LUM3"
1999-04-10,GR,Davos,46.6727485656738,9.76645565032959,2780.0,0,1,1,-1.6479167143503834,2.43541669845581,9.93333339691162,,,"URS1, FNH1, FAE1"
1999-04-14,GR,Susch,46.7225723266602,9.95849609375,3020.0,1,3,0,-10.115972518920893,5.448611179987587,18.10000038146973,,,"TUJ1, SPN1, VIN1"
1999-04-14,GR,Scuol,46.6703262329102,10.386116027832,2760.0,0,1,0,-8.069444338480633,5.3743055661519366,17.96666685740153,-9.70625019073486,-0.200000002980232,"ZER2, FAE1, URS1"
1999-04-17,GR,Davos,46.8312683105469,9.81265354156494,2580.0,0,3,0,-9.052083333333334,2.3611111044883724,8.89999993642172,-11.5958333015442,0.050000000745058,"SIM1, DAV2, ANV3"
1999-04-19,VS,Nendaz,46.1574058532715,7.29650211334229,2380.0,0,1,0,-8.0173610051473,1.4451388915379833,11.133333524068187,-9.27916669845581,-0.003125000745058004,"VDS2, DTR1, LUM2"
1999-04-19,VS,Riddes,46.1074371337891,7.26417016983032,2540.0,0,2,0,-9.69583368301392,4.30104160308838,14.050000190734849,,,"CHA1, ATT2, GUT1"
1999-04-20,GR,Scuol,46.6951065063477,10.3306913375854,2750.0,1,2,1,-6.00694449742635,1.5944444537162796,9.699999968210843,-7.63263909022013,-1.127083361148834,"VIN2, KES2, ZER2"
1999-04-25,BE,Adelboden,46.4189414978027,7.55115032196045,2780.0,0,1,0,-3.44374998410543,2.701388915379843,7.666666507720947,,,"FNH1, URS1, FAE1"
1999-06-25,BE,Grindelwald,46.558765411377,7.99809503555298,4020.0,0,1,0,3.0229167143503837,2.5506944259007764,8.899999777476,,,"ZER1, ARO1, SAA1"
1999-06-28,UR,Spiringen,46.8437461853027,8.86769390106201,3080.0,2,2,2,0.19097220897674436,2.98801322778066,9.133333206176747,,,"TRU1, TUJ1, KES1"
1999-07-03,BE,Guttannen,46.5819625854492,8.13115215301514,3880.0,1,1,0,7.675000031789144,1.6840277512868234,7.066666762034096,,,"ZER1, ARO1, SAA1"
1999-09-06,VS,Randa,46.0938606262207,7.85239410400391,4160.0,0,2,0,0.3395833280713609,1.7340278228124,8.966666539510104,,,"ZER1, ARO1, SAA1"
1999-09-23,VS,Saas-Fee,46.0488166809082,7.89262008666992,3720.0,0,3,0,2.508423964182537,3.0761775175730364,11.4666668574015,,,"ZER1, ARO1, SAA1"
1999-11-07,TI,Bedretto,46.5154762268066,8.46481323242188,2930.0,2,2,2,-10.099374771118145,8.369285583496085,15.200000286102302,,,"GOR2, BED1, FUL1"
1999-11-27,GR,Stampa,46.4162788391113,9.67607116699219,2517.67,0,1,0,-2.9208333492279066,2.565277775128683,8.999999999999988,-18.25312519073485,-0.5999999940395355,"BEV2, GUT1, WFJ2"
1999-11-27,VS,Albinen,46.375675201416,7.66842317581177,2750.0,0,2,0,-3.3381943702697767,3.0652777751286835,8.666666666666652,-16.4375,-0.6875,"ZER2, FAE1, OBW1"
1999-12-27,GR,Davos,46.7710037231445,9.84536266326904,2420.0,0,2,0,-9.10104131698608,4.27083349227905,24.60000038146975,-9.77083301544189,0.143749997019768,"JUL2, PMA2, PUZ1"
1999-12-27,GR,Tschiertschen,46.7992706298828,9.58551597595215,2300.0,1,1,1,-8.350694338480631,3.3723148504892975,21.933333714803098,-8.489583015441895,-0.06874999403953552,"KLO3, NAR1, BOG2"
1999-12-28,VS,Zermatt,46.0188217163086,7.77628993988037,2360.0,0,2,1,-10.881249745686832,5.556691964467366,28.566665649414066,-12.52916669845585,-0.011458337306976513,"LUM2, LUM3, ROA1"
1999-12-29,GR,Safien,46.6037979125977,9.25298595428467,2300.0,0,10,4,-14.3604170481364,4.363888978958132,12.366666793823233,-12.703125,0.005208328366279491,"NAR1, KLO3, BOG2"
1999-12-30,GR,Vaz/Obervaz,46.7558174133301,9.59196853637695,2350.0,0,1,0,-13.5395836830139,1.35416662693024,6.0,-17.0520839691162,-0.300000011920929,"NAS2, LUM3, ROA1"
1999-12-30,VS,Bourg-Saint-Pierre,45.8875961303711,7.1911244392395,2200.0,1,17,2,-13.0604165395101,1.38541668653488,6.100000143051145,-15.207639058430999,-0.06666667014360433,"OBW3, CHA2, PUZ2"
1999-12-30,GR,Davos,46.7485618591309,9.81254482269287,2200.0,0,1,0,-13.0548610687256,1.4444444576899198,7.33333349227905,-18.27708339691163,-0.100000003973643,"PUZ2, OBW3, CAM2"
1999-12-30,GR,Vaz/Obervaz,46.7480964660645,9.59584903717041,2520.0,0,1,0,-14.737500190734833,2.169791698455815,9.199999809265135,-22.54374980926515,-0.45000001788139354,"BEV2, GUT1, WFJ2"
1999-12-31,GR,Ardez,46.795726776123,10.1724624633789,2280.0,1,2,2,-9.397916475931796,1.7395833134651177,5.3666667938232395,-14.5645833015442,0.2083333283662795,"KLO3, VAL2, NAR1"
2000-01-01,GR,Davos,46.7309608459473,9.81517219543457,2460.0,0,1,0,-7.247222423553467,2.2701388597488434,15.166666666666666,-10.076041936874375,-0.300000011920929,"DAV3, SIM2, VAL1"
